2455197.5000000
    366.0000000      1.739     -3.092    975.209    -22.964
    367.0000000      1.253     -3.208    975.213    -22.874
    368.0000000      0.768     -3.323    975.214    -22.777
    369.0000000      0.284     -3.437    975.211    -22.673
    370.0000000     -0.200     -3.550    975.204    -22.560
    371.0000000     -0.684     -3.662    975.194    -22.441
    372.0000000     -1.166     -3.772    975.179    -22.314
    373.0000000     -1.647     -3.882    975.161    -22.180
    374.0000000     -2.127     -3.990    975.139    -22.038
    375.0000000     -2.605     -4.097    975.112    -21.889
    376.0000000     -3.082     -4.202    975.081    -21.734
    377.0000000     -3.556     -4.307    975.044    -21.571
    378.0000000     -4.029     -4.410    975.003    -21.401
    379.0000000     -4.499     -4.511    974.955    -21.224
    380.0000000     -4.967     -4.611    974.903    -21.041
    381.0000000     -5.433     -4.710    974.844    -20.851
    382.0000000     -5.896     -4.807    974.779    -20.654
    383.0000000     -6.356     -4.903    974.708    -20.451
    384.0000000     -6.813     -4.997    974.630    -20.241
    385.0000000     -7.267     -5.089    974.547    -20.025
    386.0000000     -7.717     -5.180    974.457    -19.803
    387.0000000     -8.165     -5.269    974.361    -19.575
    388.0000000     -8.608     -5.357    974.260    -19.340
    389.0000000     -9.049     -5.443    974.153    -19.100
    390.0000000     -9.485     -5.527    974.041    -18.854
    391.0000000     -9.918     -5.609    973.924    -18.602
    392.0000000    -10.347     -5.690    973.802    -18.344
    393.0000000    -10.771     -5.769    973.677    -18.081
    394.0000000    -11.192     -5.846    973.547    -17.812
    395.0000000    -11.608     -5.921    973.413    -17.538
    396.0000000    -12.020     -5.994    973.277    -17.259
    397.0000000    -12.427     -6.066    973.137    -16.975
    398.0000000    -12.829     -6.135    972.994    -16.686
    399.0000000    -13.227     -6.203    972.848    -16.392
    400.0000000    -13.620     -6.268    972.700    -16.093
    401.0000000    -14.008     -6.332    972.548    -15.790
    402.0000000    -14.392     -6.393    972.394    -15.482
    403.0000000    -14.770     -6.453    972.236    -15.169
    404.0000000    -15.143     -6.510    972.075    -14.853
    405.0000000    -15.510     -6.566    971.911    -14.532
    406.0000000    -15.873     -6.619    971.743    -14.207
    407.0000000    -16.230     -6.671    971.571    -13.879
    408.0000000    -16.581     -6.720    971.395    -13.546
    409.0000000    -16.928     -6.767    971.214    -13.210
    410.0000000    -17.268     -6.812    971.029    -12.870
    411.0000000    -17.603     -6.854    970.839    -12.527
    412.0000000    -17.932     -6.895    970.645    -12.181
    413.0000000    -18.256     -6.934    970.445    -11.831
    414.0000000    -18.574     -6.970    970.241    -11.478
    415.0000000    -18.886     -7.004    970.033    -11.122
    416.0000000    -19.192     -7.036    969.819    -10.763
    417.0000000    -19.492     -7.066    969.602    -10.402
    418.0000000    -19.786     -7.093    969.380    -10.038
    419.0000000    -20.074     -7.119    969.155     -9.671
    420.0000000    -20.357     -7.142    968.926     -9.301
    421.0000000    -20.633     -7.162    968.695     -8.930
    422.0000000    -20.903     -7.181    968.460     -8.556
    423.0000000    -21.167     -7.198    968.224     -8.180
    424.0000000    -21.424     -7.212    967.985     -7.802
    425.0000000    -21.676     -7.224    967.745     -7.422
    426.0000000    -21.921     -7.233    967.503     -7.040
    427.0000000    -22.160     -7.241    967.261     -6.656
    428.0000000    -22.392     -7.246    967.017     -6.271
    429.0000000    -22.618     -7.249    966.772     -5.885
    430.0000000    -22.838     -7.250    966.527     -5.497
    431.0000000    -23.051     -7.249    966.280     -5.108
    432.0000000    -23.257     -7.245    966.033     -4.718
    433.0000000    -23.457     -7.239    965.784     -4.327
    434.0000000    -23.650     -7.231    965.535     -3.935
    435.0000000    -23.837     -7.221    965.283     -3.542
    436.0000000    -24.017     -7.208    965.030     -3.149
    437.0000000    -24.190     -7.194    964.776     -2.755
    438.0000000    -24.357     -7.177    964.519     -2.360
    439.0000000    -24.516     -7.158    964.260     -1.966
    440.0000000    -24.670     -7.137    963.998     -1.570
    441.0000000    -24.816     -7.113    963.735     -1.175
    442.0000000    -24.955     -7.088    963.468     -0.780
    443.0000000    -25.088     -7.060    963.199     -0.385
    444.0000000    -25.213     -7.030    962.928      0.010
    445.0000000    -25.332     -6.999    962.655      0.405
    446.0000000    -25.444     -6.965    962.379      0.800
    447.0000000    -25.549     -6.929    962.102      1.194
    448.0000000    -25.647     -6.891    961.823      1.588
    449.0000000    -25.738     -6.850    961.543      1.981
    450.0000000    -25.822     -6.808    961.262      2.374
    451.0000000    -25.899     -6.764    960.981      2.765
    452.0000000    -25.969     -6.718    960.700      3.156
    453.0000000    -26.031     -6.670    960.419      3.546
